county_name,FIPS,population,date,month_year,Series,Permits,permit_ratio_pop
Cobb,13067,776743,2024-06-01,Jun 2024,Multi-Family Permits (3-4 units),11.0,0.14161698270856643
Cobb,13067,776743,2024-01-01,Jan 2024,Multi-Family Permits (5+ units),29.0,0.37335386350440236
Cobb,13067,776743,2024-02-01,Feb 2024,Multi-Family Permits (5+ units),34.0,0.4377252192810235
Cobb,13067,776743,2024-03-01,Mar 2024,Multi-Family Permits (5+ units),58.0,0.7467077270088047
Cobb,13067,776743,2024-04-01,Apr 2024,Multi-Family Permits (5+ units),11.0,0.14161698270856643
Cobb,13067,776743,2024-05-01,May 2024,Multi-Family Permits (5+ units),10.0,0.1287427115532422
Cobb,13067,776743,2024-06-01,Jun 2024,Multi-Family Permits (5+ units),5.0,0.0643713557766211
DeKalb,13089,762992,2022-01-01,Jan 2022,Total Permits,96.0,1.258204542118397
DeKalb,13089,762992,2022-02-01,Feb 2022,Total Permits,114.0,1.4941178937655966
DeKalb,13089,762992,2022-03-01,Mar 2022,Total Permits,400.0,5.242518925493321
DeKalb,13089,762992,2022-04-01,Apr 2022,Total Permits,91.0,1.1926730555497305
DeKalb,13089,762992,2022-05-01,May 2022,Total Permits,123.0,1.612074569589196
DeKalb,13089,762992,2022-06-01,Jun 2022,Total Permits,140.0,1.8348816239226624
DeKalb,13089,762992,2022-07-01,Jul 2022,Total Permits,142.0,1.861094218550129
DeKalb,13089,762992,2022-08-01,Aug 2022,Total Permits,484.0,6.343447899846918
DeKalb,13089,762992,2022-09-01,Sep 2022,Total Permits,319.0,4.180908843080923
DeKalb,13089,762992,2022-10-01,Oct 2022,Total Permits,129.0,1.6907123534715962
DeKalb,13089,762992,2022-11-01,Nov 2022,Total Permits,122.0,1.5989682722754628
DeKalb,13089,762992,2022-12-01,Dec 2022,Total Permits,252.0,3.302786923060792
DeKalb,13089,762992,2022-01-01,Jan 2022,All Single-Family Permits,96.0,1.258204542118397
DeKalb,13089,762992,2022-02-01,Feb 2022,All Single-Family Permits,90.0,1.1795667582359972
DeKalb,13089,762992,2022-03-01,Mar 2022,All Single-Family Permits,82.0,1.0747163797261308
DeKalb,13089,762992,2022-04-01,Apr 2022,All Single-Family Permits,91.0,1.1926730555497305
DeKalb,13089,762992,2022-05-01,May 2022,All Single-Family Permits,123.0,1.612074569589196
DeKalb,13089,762992,2022-06-01,Jun 2022,All Single-Family Permits,88.0,1.1533541636085307
DeKalb,13089,762992,2022-07-01,Jul 2022,All Single-Family Permits,102.0,1.3368423260007967
DeKalb,13089,762992,2022-08-01,Aug 2022,All Single-Family Permits,99.0,1.297523434059597
DeKalb,13089,762992,2022-09-01,Sep 2022,All Single-Family Permits,71.0,0.9305471092750645
DeKalb,13089,762992,2022-10-01,Oct 2022,All Single-Family Permits,129.0,1.6907123534715962
DeKalb,13089,762992,2022-11-01,Nov 2022,All Single-Family Permits,97.0,1.2713108394321304
DeKalb,13089,762992,2022-12-01,Dec 2022,All Single-Family Permits,76.0,0.996078595843731
DeKalb,13089,762992,2022-01-01,Jan 2022,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2022-02-01,Feb 2022,All Multi-Family Permits,24.0,0.31455113552959924
DeKalb,13089,762992,2022-03-01,Mar 2022,All Multi-Family Permits,318.0,4.167802545767191
DeKalb,13089,762992,2022-04-01,Apr 2022,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2022-05-01,May 2022,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2022-06-01,Jun 2022,All Multi-Family Permits,52.0,0.6815274603141317
DeKalb,13089,762992,2022-07-01,Jul 2022,All Multi-Family Permits,40.0,0.5242518925493321
DeKalb,13089,762992,2022-08-01,Aug 2022,All Multi-Family Permits,385.0,5.045924465787321
DeKalb,13089,762992,2022-09-01,Sep 2022,All Multi-Family Permits,248.0,3.250361733805859
DeKalb,13089,762992,2022-10-01,Oct 2022,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2022-11-01,Nov 2022,All Multi-Family Permits,25.0,0.32765743284333254
DeKalb,13089,762992,2022-12-01,Dec 2022,All Multi-Family Permits,176.0,2.3067083272170614
DeKalb,13089,762992,2022-01-01,Jan 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-02-01,Feb 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-03-01,Mar 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-04-01,Apr 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-05-01,May 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-06-01,Jun 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-07-01,Jul 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-08-01,Aug 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-09-01,Sep 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-10-01,Oct 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-11-01,Nov 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-12-01,Dec 2022,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2022-01-01,Jan 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-02-01,Feb 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-03-01,Mar 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-04-01,Apr 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-05-01,May 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-06-01,Jun 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-07-01,Jul 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-08-01,Aug 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-09-01,Sep 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-10-01,Oct 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-11-01,Nov 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-12-01,Dec 2022,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2022-01-01,Jan 2022,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2022-02-01,Feb 2022,Multi-Family Permits (5+ units),24.0,0.31455113552959924
DeKalb,13089,762992,2022-03-01,Mar 2022,Multi-Family Permits (5+ units),318.0,4.167802545767191
DeKalb,13089,762992,2022-04-01,Apr 2022,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2022-05-01,May 2022,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2022-06-01,Jun 2022,Multi-Family Permits (5+ units),52.0,0.6815274603141317
DeKalb,13089,762992,2022-07-01,Jul 2022,Multi-Family Permits (5+ units),40.0,0.5242518925493321
DeKalb,13089,762992,2022-08-01,Aug 2022,Multi-Family Permits (5+ units),385.0,5.045924465787321
DeKalb,13089,762992,2022-09-01,Sep 2022,Multi-Family Permits (5+ units),248.0,3.250361733805859
DeKalb,13089,762992,2022-10-01,Oct 2022,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2022-11-01,Nov 2022,Multi-Family Permits (5+ units),25.0,0.32765743284333254
DeKalb,13089,762992,2022-12-01,Dec 2022,Multi-Family Permits (5+ units),176.0,2.3067083272170614
DeKalb,13089,762992,2023-01-01,Jan 2023,Total Permits,59.0,0.7732715415102649
DeKalb,13089,762992,2023-02-01,Feb 2023,Total Permits,59.0,0.7732715415102649
DeKalb,13089,762992,2023-03-01,Mar 2023,Total Permits,48.0,0.6291022710591985
DeKalb,13089,762992,2023-04-01,Apr 2023,Total Permits,57.0,0.7470589468827983
DeKalb,13089,762992,2023-05-01,May 2023,Total Permits,691.0,9.056451443789712
DeKalb,13089,762992,2023-06-01,Jun 2023,Total Permits,206.0,2.6998972466290603
DeKalb,13089,762992,2023-07-01,Jul 2023,Total Permits,270.0,3.538700274707992
DeKalb,13089,762992,2023-08-01,Aug 2023,Total Permits,78.0,1.0222911904711975
DeKalb,13089,762992,2023-09-01,Sep 2023,Total Permits,34.0,0.4456141086669323
DeKalb,13089,762992,2023-10-01,Oct 2023,Total Permits,669.0,8.768112902887578
DeKalb,13089,762992,2023-11-01,Nov 2023,Total Permits,66.0,0.865015622706398
DeKalb,13089,762992,2023-12-01,Dec 2023,Total Permits,62.0,0.8125904334514648
DeKalb,13089,762992,2023-01-01,Jan 2023,All Single-Family Permits,59.0,0.7732715415102649
DeKalb,13089,762992,2023-02-01,Feb 2023,All Single-Family Permits,59.0,0.7732715415102649
DeKalb,13089,762992,2023-03-01,Mar 2023,All Single-Family Permits,48.0,0.6291022710591985
DeKalb,13089,762992,2023-04-01,Apr 2023,All Single-Family Permits,57.0,0.7470589468827983
DeKalb,13089,762992,2023-05-01,May 2023,All Single-Family Permits,61.0,0.7994841361377314
DeKalb,13089,762992,2023-06-01,Jun 2023,All Single-Family Permits,68.0,0.8912282173338646
DeKalb,13089,762992,2023-07-01,Jul 2023,All Single-Family Permits,86.0,1.127141568981064
DeKalb,13089,762992,2023-08-01,Aug 2023,All Single-Family Permits,78.0,1.0222911904711975
DeKalb,13089,762992,2023-09-01,Sep 2023,All Single-Family Permits,34.0,0.4456141086669323
DeKalb,13089,762992,2023-10-01,Oct 2023,All Single-Family Permits,58.0,0.7601652441965315
DeKalb,13089,762992,2023-11-01,Nov 2023,All Single-Family Permits,64.0,0.8388030280789315
DeKalb,13089,762992,2023-12-01,Dec 2023,All Single-Family Permits,62.0,0.8125904334514648
DeKalb,13089,762992,2023-01-01,Jan 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-02-01,Feb 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-03-01,Mar 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-04-01,Apr 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-05-01,May 2023,All Multi-Family Permits,630.0,8.25696730765198
DeKalb,13089,762992,2023-06-01,Jun 2023,All Multi-Family Permits,138.0,1.8086690292951957
DeKalb,13089,762992,2023-07-01,Jul 2023,All Multi-Family Permits,184.0,2.411558705726928
DeKalb,13089,762992,2023-08-01,Aug 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-09-01,Sep 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-10-01,Oct 2023,All Multi-Family Permits,611.0,8.007947658691048
DeKalb,13089,762992,2023-11-01,Nov 2023,All Multi-Family Permits,2.0,0.02621259462746661
DeKalb,13089,762992,2023-12-01,Dec 2023,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2023-01-01,Jan 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-02-01,Feb 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-03-01,Mar 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-04-01,Apr 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-05-01,May 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-06-01,Jun 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-07-01,Jul 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-08-01,Aug 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-09-01,Sep 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-10-01,Oct 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-11-01,Nov 2023,Multi-Family Permits (2 units),2.0,0.02621259462746661
DeKalb,13089,762992,2023-12-01,Dec 2023,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2023-01-01,Jan 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-02-01,Feb 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-03-01,Mar 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-04-01,Apr 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-05-01,May 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-06-01,Jun 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-07-01,Jul 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-08-01,Aug 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-09-01,Sep 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-10-01,Oct 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-11-01,Nov 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-12-01,Dec 2023,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2023-01-01,Jan 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-02-01,Feb 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-03-01,Mar 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-04-01,Apr 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-05-01,May 2023,Multi-Family Permits (5+ units),630.0,8.25696730765198
DeKalb,13089,762992,2023-06-01,Jun 2023,Multi-Family Permits (5+ units),138.0,1.8086690292951957
DeKalb,13089,762992,2023-07-01,Jul 2023,Multi-Family Permits (5+ units),184.0,2.411558705726928
DeKalb,13089,762992,2023-08-01,Aug 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-09-01,Sep 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-10-01,Oct 2023,Multi-Family Permits (5+ units),611.0,8.007947658691048
DeKalb,13089,762992,2023-11-01,Nov 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2023-12-01,Dec 2023,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2024-01-01,Jan 2024,Total Permits,118.0,1.5465430830205298
DeKalb,13089,762992,2024-02-01,Feb 2024,Total Permits,450.0,5.897833791179986
DeKalb,13089,762992,2024-03-01,Mar 2024,Total Permits,55.0,0.7208463522553317
DeKalb,13089,762992,2024-04-01,Apr 2024,Total Permits,57.0,0.7470589468827983
DeKalb,13089,762992,2024-05-01,May 2024,Total Permits,106.0,1.3892675152557301
DeKalb,13089,762992,2024-06-01,Jun 2024,Total Permits,64.0,0.8388030280789315
DeKalb,13089,762992,2024-01-01,Jan 2024,All Single-Family Permits,108.0,1.4154801098831968
DeKalb,13089,762992,2024-02-01,Feb 2024,All Single-Family Permits,75.0,0.9829722985299977
DeKalb,13089,762992,2024-03-01,Mar 2024,All Single-Family Permits,55.0,0.7208463522553317
DeKalb,13089,762992,2024-04-01,Apr 2024,All Single-Family Permits,57.0,0.7470589468827983
DeKalb,13089,762992,2024-05-01,May 2024,All Single-Family Permits,106.0,1.3892675152557301
DeKalb,13089,762992,2024-06-01,Jun 2024,All Single-Family Permits,64.0,0.8388030280789315
DeKalb,13089,762992,2024-01-01,Jan 2024,All Multi-Family Permits,10.0,0.13106297313733303
DeKalb,13089,762992,2024-02-01,Feb 2024,All Multi-Family Permits,375.0,4.9148614926499885
DeKalb,13089,762992,2024-03-01,Mar 2024,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2024-04-01,Apr 2024,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2024-05-01,May 2024,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2024-06-01,Jun 2024,All Multi-Family Permits,0.0,0.0
DeKalb,13089,762992,2024-01-01,Jan 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-02-01,Feb 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-03-01,Mar 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-04-01,Apr 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-05-01,May 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-06-01,Jun 2024,Multi-Family Permits (2 units),0.0,0.0
DeKalb,13089,762992,2024-01-01,Jan 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-02-01,Feb 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-03-01,Mar 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-04-01,Apr 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-05-01,May 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-06-01,Jun 2024,Multi-Family Permits (3-4 units),0.0,0.0
DeKalb,13089,762992,2024-01-01,Jan 2024,Multi-Family Permits (5+ units),10.0,0.13106297313733303
DeKalb,13089,762992,2024-02-01,Feb 2024,Multi-Family Permits (5+ units),375.0,4.9148614926499885
DeKalb,13089,762992,2024-03-01,Mar 2024,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2024-04-01,Apr 2024,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2024-05-01,May 2024,Multi-Family Permits (5+ units),0.0,0.0
DeKalb,13089,762992,2024-06-01,Jun 2024,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-01-01,Jan 2022,Total Permits,41.0,2.7487262000536337
Douglas,13097,149160,2022-02-01,Feb 2022,Total Permits,128.0,8.581389112362563
Douglas,13097,149160,2022-03-01,Mar 2022,Total Permits,76.0,5.0951997854652715
Douglas,13097,149160,2022-04-01,Apr 2022,Total Permits,18.0,1.2067578439259856
Douglas,13097,149160,2022-05-01,May 2022,Total Permits,29.0,1.9442209707696434
Douglas,13097,149160,2022-06-01,Jun 2022,Total Permits,38.0,2.5475998927326358
Douglas,13097,149160,2022-07-01,Jul 2022,Total Permits,18.0,1.2067578439259856
Douglas,13097,149160,2022-08-01,Aug 2022,Total Permits,25.0,1.6760525610083132
Douglas,13097,149160,2022-09-01,Sep 2022,Total Permits,142.0,9.519978546527218
Douglas,13097,149160,2022-10-01,Oct 2022,Total Permits,32.0,2.145347278090641
Douglas,13097,149160,2022-11-01,Nov 2022,Total Permits,106.0,7.106462858675249
Douglas,13097,149160,2022-12-01,Dec 2022,Total Permits,12.0,0.8045052292839904
Douglas,13097,149160,2022-01-01,Jan 2022,All Single-Family Permits,41.0,2.7487262000536337
Douglas,13097,149160,2022-02-01,Feb 2022,All Single-Family Permits,32.0,2.145347278090641
Douglas,13097,149160,2022-03-01,Mar 2022,All Single-Family Permits,76.0,5.0951997854652715
Douglas,13097,149160,2022-04-01,Apr 2022,All Single-Family Permits,18.0,1.2067578439259856
Douglas,13097,149160,2022-05-01,May 2022,All Single-Family Permits,29.0,1.9442209707696434
Douglas,13097,149160,2022-06-01,Jun 2022,All Single-Family Permits,38.0,2.5475998927326358
Douglas,13097,149160,2022-07-01,Jul 2022,All Single-Family Permits,18.0,1.2067578439259856
Douglas,13097,149160,2022-08-01,Aug 2022,All Single-Family Permits,25.0,1.6760525610083132
Douglas,13097,149160,2022-09-01,Sep 2022,All Single-Family Permits,32.0,2.145347278090641
Douglas,13097,149160,2022-10-01,Oct 2022,All Single-Family Permits,32.0,2.145347278090641
Douglas,13097,149160,2022-11-01,Nov 2022,All Single-Family Permits,21.0,1.4078841512469833
Douglas,13097,149160,2022-12-01,Dec 2022,All Single-Family Permits,12.0,0.8045052292839904
Douglas,13097,149160,2022-01-01,Jan 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-02-01,Feb 2022,All Multi-Family Permits,96.0,6.436041834271923
Douglas,13097,149160,2022-03-01,Mar 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-04-01,Apr 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-05-01,May 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-06-01,Jun 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-07-01,Jul 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-08-01,Aug 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-09-01,Sep 2022,All Multi-Family Permits,110.0,7.374631268436578
Douglas,13097,149160,2022-10-01,Oct 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-11-01,Nov 2022,All Multi-Family Permits,85.0,5.698578707428265
Douglas,13097,149160,2022-12-01,Dec 2022,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2022-01-01,Jan 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-02-01,Feb 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-03-01,Mar 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-04-01,Apr 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-05-01,May 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-06-01,Jun 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-07-01,Jul 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-08-01,Aug 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-09-01,Sep 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-10-01,Oct 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-11-01,Nov 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-12-01,Dec 2022,Multi-Family Permits (2 units),0.0,0.0
Douglas,13097,149160,2022-01-01,Jan 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-02-01,Feb 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-03-01,Mar 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-04-01,Apr 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-05-01,May 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-06-01,Jun 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-07-01,Jul 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-08-01,Aug 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-09-01,Sep 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-10-01,Oct 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-11-01,Nov 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-12-01,Dec 2022,Multi-Family Permits (3-4 units),0.0,0.0
Douglas,13097,149160,2022-01-01,Jan 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-02-01,Feb 2022,Multi-Family Permits (5+ units),96.0,6.436041834271923
Douglas,13097,149160,2022-03-01,Mar 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-04-01,Apr 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-05-01,May 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-06-01,Jun 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-07-01,Jul 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-08-01,Aug 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-09-01,Sep 2022,Multi-Family Permits (5+ units),110.0,7.374631268436578
Douglas,13097,149160,2022-10-01,Oct 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2022-11-01,Nov 2022,Multi-Family Permits (5+ units),85.0,5.698578707428265
Douglas,13097,149160,2022-12-01,Dec 2022,Multi-Family Permits (5+ units),0.0,0.0
Douglas,13097,149160,2023-01-01,Jan 2023,Total Permits,25.0,1.6760525610083132
Douglas,13097,149160,2023-02-01,Feb 2023,Total Permits,418.0,28.023598820058996
Douglas,13097,149160,2023-03-01,Mar 2023,Total Permits,39.0,2.6146419951729687
Douglas,13097,149160,2023-04-01,Apr 2023,Total Permits,143.0,9.58702064896755
Douglas,13097,149160,2023-05-01,May 2023,Total Permits,72.0,4.8270313757039425
Douglas,13097,149160,2023-06-01,Jun 2023,Total Permits,55.0,3.687315634218289
Douglas,13097,149160,2023-07-01,Jul 2023,Total Permits,82.0,5.497452400107267
Douglas,13097,149160,2023-08-01,Aug 2023,Total Permits,28.0,1.8771788683293107
Douglas,13097,149160,2023-09-01,Sep 2023,Total Permits,28.0,1.8771788683293107
Douglas,13097,149160,2023-10-01,Oct 2023,Total Permits,53.0,3.5532314293376244
Douglas,13097,149160,2023-11-01,Nov 2023,Total Permits,56.0,3.7543577366586214
Douglas,13097,149160,2023-12-01,Dec 2023,Total Permits,25.0,1.6760525610083132
Douglas,13097,149160,2023-01-01,Jan 2023,All Single-Family Permits,25.0,1.6760525610083132
Douglas,13097,149160,2023-02-01,Feb 2023,All Single-Family Permits,24.0,1.6090104585679808
Douglas,13097,149160,2023-03-01,Mar 2023,All Single-Family Permits,39.0,2.6146419951729687
Douglas,13097,149160,2023-04-01,Apr 2023,All Single-Family Permits,53.0,3.5532314293376244
Douglas,13097,149160,2023-05-01,May 2023,All Single-Family Permits,72.0,4.8270313757039425
Douglas,13097,149160,2023-06-01,Jun 2023,All Single-Family Permits,55.0,3.687315634218289
Douglas,13097,149160,2023-07-01,Jul 2023,All Single-Family Permits,82.0,5.497452400107267
Douglas,13097,149160,2023-08-01,Aug 2023,All Single-Family Permits,28.0,1.8771788683293107
Douglas,13097,149160,2023-09-01,Sep 2023,All Single-Family Permits,28.0,1.8771788683293107
Douglas,13097,149160,2023-10-01,Oct 2023,All Single-Family Permits,53.0,3.5532314293376244
Douglas,13097,149160,2023-11-01,Nov 2023,All Single-Family Permits,56.0,3.7543577366586214
Douglas,13097,149160,2023-12-01,Dec 2023,All Single-Family Permits,25.0,1.6760525610083132
Douglas,13097,149160,2023-01-01,Jan 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-02-01,Feb 2023,All Multi-Family Permits,394.0,26.414588361491017
Douglas,13097,149160,2023-03-01,Mar 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-04-01,Apr 2023,All Multi-Family Permits,90.0,6.033789219629927
Douglas,13097,149160,2023-05-01,May 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-06-01,Jun 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-07-01,Jul 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-08-01,Aug 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-09-01,Sep 2023,All Multi-Family Permits,0.0,0.0
Douglas,13097,149160,2023-10-01,Oct 2023,All Multi-Family Permits,0.0,0.0
